Record_ID,DateKey,GeographyKey,DisasterTypeKey,Disaster_Occurred,Compound_Event,Hazard_Severity,Rainfall_Anomaly,Temperature_Anomaly,Wind_Speed_kmph,River_Level_Metres,Soil_Moisture,Drought_Index,Vegetation_Index,Seismic_Activity_Index,Hazard_Score,Exposure_Score,Vulnerability_Score,Preparedness_Score,Disaster_Risk_Score,Risk_Category,Emergency_Response_Time_Minutes
REC_2022_09_D_030,20220901,30,1,0,0,0.0,-0.6609,-0.7641,14.5,3.91,0.95,7.36,0.6145,0.74,13.736785534760298,21.822039953416304,49.34496101382907,37.26440046856768,34.4599058085259,Moderate,106.1
REC_2022_09_D_031,20220901,31,1,0,0,0.0,1.1936,0.6079,57.84,8.84,0.95,8.72,0.6546,0.66,29.494949316713274,43.84141071866844,62.12462609090435,83.17005310944502,38.70598337551817,High,96.2
REC_2022_09_D_032,20220901,32,1,0,0,0.0,0.3585,1.5181,56.56,6.78,0.95,16.93,0.642,0.66,26.84973363638481,20.99103786593248,37.320482078787634,36.64276821210599,35.30424643467428,Moderate,54.9
REC_2022_09_D_033,20220901,33,1,0,0,0.0,0.4173,-0.318,46.16,6.02,0.95,9.51,0.5585,0.66,17.825160948252577,46.71144141642682,44.22766486045745,77.87630212686983,32.50706442832288,Moderate,135.8
REC_2022_09_D_034,20220901,34,1,0,0,0.0,-0.2902,-0.4815,41.73,4.53,0.95,9.79,0.5671,0.66,16.33850469055561,36.46349643696107,34.5615563954576,71.50367166470852,28.357080282329648,Low,133.1
REC_2022_09_D_035,20220901,35,1,0,0,0.0,0.1084,-0.2965,39.46,5.21,0.95,4.82,0.6351,0.66,13.101644941852832,13.769059273802393,54.16130950748935,24.030360039539804,36.107013669970826,High,93.0
REC_2022_09_D_036,20220901,36,1,0,0,0.0,-0.3396,0.3078,33.88,5.39,0.95,7.44,0.6962,0.66,13.55874156845761,24.37909522159899,34.552456639368025,59.509637001638666,26.898583035451303,Low,131.5
REC_2022_09_D_037,20220901,37,1,0,0,0.0,0.198,-1.0115,27.3,5.75,0.95,7.52,0.5859,0.66,14.26998612892279,40.074163586472416,21.629661348054885,69.4011307713372,25.826725918041227,Low,72.1
REC_2022_09_D_038,20220901,38,1,0,0,0.0,0.8643,1.8585,22.33,7.13,0.95,12.79,0.6679,0.787,24.00561108416918,32.609795150804665,28.56103657087448,72.48856547172969,27.996678161324603,Low,56.8
REC_2022_09_D_039,20220901,39,1,0,0,0.0,0.5803,0.1617,25.69,5.04,0.95,5.74,0.6712,0.66,12.488756784200492,12.69337473254878,50.70692247425652,37.13899380455376,32.16890257605072,Moderate,45.4
REC_2022_09_D_040,20220901,40,1,0,0,0.0,0.4768,0.7432,16.62,4.79,0.95,15.91,0.5914,0.66,12.147035112953503,75.21184859888267,26.74990947228804,67.79356730617951,35.575836590442826,Moderate,107.0
REC_2022_09_D_041,20220901,41,1,0,0,0.0,0.7693,-0.9591,59.04,7.32,0.95,2.84,0.6641,0.58,27.586267950601297,57.458149974145584,64.89355208390137,70.43032051580803,44.77774179653052,Critical,92.6
REC_2022_09_D_042,20220901,42,1,0,0,0.0,0.5362,-0.1426,54.12,6.87,0.95,3.74,0.6465,0.58,19.701243152054523,5.1152002450060206,37.34710255636375,56.018061869838576,25.322336271991084,Low,110.6
REC_2022_09_D_043,20220901,43,1,0,0,0.0,0.1176,0.0365,49.39,6.28,0.95,9.19,0.5393,0.58,14.133960574200083,57.08601562645466,47.32618606133418,92.49202795086,31.84483300403524,Moderate,88.4
REC_2022_09_D_044,20220901,44,1,0,0,0.0,-0.0915,-0.0389,44.0,5.81,0.95,6.77,0.6348,0.58,12.36813536381849,30.591861484598336,25.970073808965687,70.54438597355876,23.7420472378248,Low,153.3
REC_2022_09_D_045,20220901,45,6,1,0,10.0,0.7036,0.1682,37.48,6.43,0.95,5.26,0.6172,3.82,36.40878520041679,46.35745848035115,50.40326171101359,69.90553090766197,41.13170942643383,Critical,58.4
REC_2022_09_D_046,20220901,46,1,0,0,0.0,-0.1059,0.3339,32.44,4.71,0.95,11.47,0.6325,0.58,10.769736295498008,32.17089697076981,44.11842677240762,61.24371642535475,30.05450853937281,Low,76.8
REC_2022_09_D_047,20220901,47,1,0,0,0.0,-1.0911,-0.3711,28.44,4.3,0.95,4.25,0.6361,0.58,18.35554213201656,45.74157023420421,49.23752985713009,46.90656110142344,39.87012544215386,High,125.4
REC_2022_09_D_048,20220901,48,3,1,0,1.42,0.5241,0.9245,23.04,4.9,0.95,13.63,0.6761,0.58,14.902378929125078,29.98368470777941,57.43429265374266,35.391187957633214,39.2469704275914,High,81.3
REC_2022_09_D_049,20220901,49,1,0,0,0.0,-0.4764,-0.8597,22.74,4.37,0.95,3.85,0.7124,0.58,14.049676457797176,19.192450665262484,53.37893414996034,17.5796152907188,38.841826083001095,High,73.5
REC_2022_09_D_050,20220901,50,1,0,0,0.0,-0.3467,-0.7184,14.95,3.87,0.95,11.23,0.6144,0.58,9.91203710461116,47.681017602218624,27.69028943038296,73.32477020445036,27.15148384864367,Low,101.0
REC_2022_09_D_051,20220901,51,1,0,0,0.0,0.0341,0.0175,55.14,7.03,0.95,3.58,0.6179,0.5,14.471878030584696,27.92128235331925,38.27582972582212,72.02587933451491,26.48566556205777,Low,110.3
REC_2022_09_D_052,20220901,52,1,0,0,0.0,-1.0697,-0.8067,55.91,4.44,0.95,4.76,0.6919,0.5,27.965252482873165,11.848665665346788,54.200791945221546,48.293077882849694,35.24332457093409,Moderate,49.6
REC_2022_09_D_053,20220901,53,1,0,0,0.0,0.0873,0.6469,49.57,5.7,0.95,12.66,0.589,0.5,16.75700657140543,40.5686367631134,44.014042776967,73.42604874190063,31.487562108061603,Moderate,87.5
REC_2022_09_D_054,20220901,54,1,0,0,0.0,0.2874,1.9779,45.26,6.57,0.95,9.25,0.6975,0.5,24.500004376567933,35.86924653438236,50.46821428817243,42.15283631345357,40.503799255918366,High,98.6
REC_2022_09_D_055,20220901,55,1,0,0,0.0,0.8807,-1.2905,40.1,6.91,0.95,4.0,0.6249,0.5,24.408840984221925,72.7063909330949,74.0972083061645,78.03181998873931,48.417188107333565,Critical,54.6
REC_2022_09_D_056,20220901,56,1,0,0,0.0,-0.3104,-0.4385,36.94,4.36,0.95,13.37,0.5604,0.5,13.916045372953535,52.83199127075826,28.642757935680585,89.4144058835145,26.660619736792867,Low,72.7
REC_2022_09_D_057,20220901,57,1,0,0,0.0,0.7637,0.9894,27.37,5.74,0.95,14.81,0.5839,0.5,18.087531734120297,38.3751525553464,32.76664183569189,57.61306291619957,31.68909553475575,Moderate,157.7
REC_2022_09_D_058,20220901,58,1,0,0,0.0,-0.5137,-0.2206,26.84,4.49,0.95,8.25,0.5673,0.5,11.580643107288743,61.747901541836114,72.82760562305128,62.90970328309983,44.53612906678851,Critical,118.6
REC_2022_09_D_059,20220901,59,1,0,0,0.0,0.1793,0.6916,24.54,5.44,0.95,8.52,0.689,0.5,10.586822098699406,13.018560403002304,64.7071138453799,80.69962711614923,26.467539768475525,Low,54.3
REC_2022_09_D_060,20220901,60,1,0,0,0.0,0.3655,-0.5299,18.99,5.21,0.95,15.75,0.5928,0.5,9.720223217639347,45.941318967148895,52.49473604011697,68.97721182437782,33.729638352232705,Moderate,87.3
REC_2022_09_D_061,20220901,61,1,0,0,0.0,-0.5681,0.0623,59.09,5.75,0.95,6.64,0.5869,0.449,20.166873945214324,51.03237883608748,24.64712979529749,79.85363027649267,28.99921328611201,Low,84.1
REC_2022_09_D_062,20220901,62,1,0,0,0.0,-0.0615,-0.9773,51.4,6.82,0.95,8.83,0.6457,0.444,18.51648503209154,28.300282103676043,48.26710791312465,41.64915797394693,36.36696141903825,High,34.1
REC_2022_09_D_063,20220901,63,1,0,0,0.0,0.1523,0.107,47.82,6.09,0.95,4.31,0.6634,0.475,13.721088504772606,37.01164561068977,51.87447274247596,49.61876716400182,36.41410270692285,High,137.2
REC_2022_09_D_064,20220901,64,1,0,0,0.0,0.6037,0.646,43.77,6.48,0.95,7.05,0.6032,0.446,19.22329278672781,62.92763340273532,35.34463147943476,54.12105613994024,39.51084282857282,High,73.5
REC_2022_09_D_065,20220901,65,1,0,0,0.0,-0.2835,-1.114,40.86,4.88,0.95,7.71,0.6353,0.495,18.46155206381342,20.240539950938206,73.27815861597904,29.723922439169268,42.973355773039486,Critical,120.9
REC_2022_09_D_066,20220901,66,1,0,0,0.0,0.1056,0.5125,33.72,5.24,0.95,9.3,0.6578,0.445,11.279218587035956,28.48096086829109,42.4017643110071,60.78226910898682,28.94799304913797,Low,50.3
REC_2022_09_D_067,20220901,67,1,0,0,0.0,-0.1786,-0.2369,28.9,5.16,0.95,11.07,0.6215,0.508,9.408852293511131,56.08416925076305,46.48294900970395,72.12231061639764,34.03997312989056,Moderate,129.2
REC_2022_09_D_068,20220901,68,1,0,0,0.0,-0.513,0.7509,24.86,4.35,0.9033,13.56,0.6492,0.467,13.690341855294715,51.034273143504656,68.82528845523974,65.07246915636304,41.057499125001904,Critical,49.1
REC_2022_09_D_069,20220901,69,1,0,0,0.0,0.135,0.6894,18.6,4.95,0.95,12.05,0.6425,0.515,8.571993694510818,18.240438489484653,39.46174978408679,56.50259665509807,25.69662584572649,Low,130.7
REC_2022_09_D_070,20220901,70,1,0,0,0.0,-0.2548,-1.4905,16.78,4.57,0.95,11.05,0.7246,0.517,13.462123356336576,25.63655020820005,35.93140746796563,80.85725158409807,23.25917610912278,Low,86.6
REC_2022_09_D_071,20220901,71,1,0,0,0.0,0.5692,0.0781,62.47,7.19,0.95,7.69,0.6499,0.365,20.71998189964333,54.15905091388214,55.74090803043034,67.14309046770973,40.26236621242918,High,112.7
REC_2022_09_D_072,20220901,72,1,0,0,0.0,0.0862,-1.8756,55.27,6.01,0.95,7.61,0.641,0.362,24.2352014474002,18.85155183658014,59.41025133622982,77.92060208580553,31.251890810261443,Moderate,83.6
REC_2022_09_D_073,20220901,73,1,0,0,0.0,1.1058,0.5214,49.07,8.87,0.95,8.99,0.702,0.383,24.034225542845626,6.106037798835583,61.236968644141925,38.49202522477566,36.34761422864293,High,58.1
REC_2022_09_D_074,20220901,74,3,1,0,3.89,1.0329,-0.6601,46.59,7.26,0.95,9.31,0.611,0.393,23.505257294332434,64.85550048998749,73.9787039576685,71.19525895692807,47.52107650882812,Critical,85.4
REC_2022_09_D_075,20220901,75,1,0,0,0.0,0.8088,-0.2321,41.3,6.59,0.95,9.26,0.6446,0.385,17.658924469292245,36.612097731371605,13.363900151154551,66.43993476479572,24.503689858460067,Low,58.6
REC_2022_09_D_076,20220901,76,1,0,0,0.0,-0.6498,-1.6188,36.69,5.37,0.95,5.27,0.5972,0.36,22.354163630412124,43.90038073636651,40.445272408107584,61.82453979737786,35.427754415766586,Moderate,95.7
REC_2022_09_D_077,20220901,77,1,0,0,0.0,-0.337,-0.9017,26.7,5.18,0.9315,6.55,0.5424,0.385,13.013201654175322,60.755894465365735,61.64748972693583,65.72220916397846,41.3603647115323,Critical,88.1
REC_2022_09_D_078,20220901,78,1,0,0,0.0,-0.8346,-0.2409,28.0,4.99,0.95,11.05,0.5306,0.425,14.344681941466204,26.31788686447562,38.63060840327855,67.76756713697992,26.98701497198242,Low,65.3
REC_2022_09_D_079,20220901,79,1,0,0,0.0,0.1581,-1.1447,24.61,5.45,0.95,8.78,0.6026,0.388,12.20342117885615,33.47389916082457,69.14350928869501,51.289444526100645,39.05748956081661,High,85.5
REC_2022_09_D_080,20220901,80,1,0,0,0.0,-0.6827,-0.6151,19.33,4.57,0.95,8.06,0.6356,0.351,12.114770720366185,32.05784194890292,51.02901124220326,63.41947823686303,31.722248866513794,Moderate,100.3
REC_2022_09_D_081,20220901,81,1,0,0,0.0,-1.9947,-0.1209,55.61,5.19,0.9065,7.27,0.6194,0.315,31.01972787892368,66.23802828235068,46.598088812255554,71.18403012517044,43.278141612294576,Critical,77.2
REC_2022_09_D_082,20220901,82,1,0,0,0.0,-0.0509,0.1669,55.97,6.27,0.95,8.68,0.5713,0.346,14.72403054179648,66.3037404340724,36.53525571352939,57.44433978482565,38.638090242474256,High,138.7
REC_2022_09_D_083,20220901,83,1,0,0,0.0,0.1526,2.2788,47.46,5.83,0.95,16.47,0.5555,0.284,24.27773532374161,70.20372633725829,65.05008879416324,40.02864268669055,53.09104584263976,Critical,67.5
REC_2022_09_D_084,20220901,84,1,0,0,0.0,0.0949,-0.9818,43.62,5.48,0.95,7.38,0.6089,0.299,15.69796695581961,9.304145634843293,64.36634144859508,51.07909247142894,32.91119336331968,Moderate,132.0
REC_2022_09_D_085,20220901,85,1,0,0,0.0,0.0459,0.115,40.97,5.73,0.95,7.83,0.5737,0.337,10.021388739501338,61.62784692405083,48.340784224104496,59.00350829165036,38.69787275055916,High,46.1
REC_2022_09_D_086,20220901,86,1,0,0,0.0,0.2426,0.936,31.26,6.19,0.95,11.17,0.5374,0.286,13.087467027903418,67.92039818984033,54.86070461332965,42.23072003303664,46.17537180255619,Critical,102.9
REC_2022_09_D_087,20220901,87,1,0,0,0.0,0.8799,-0.3133,31.94,7.95,0.95,2.78,0.6873,0.292,15.44926861666486,31.210791226833432,61.47820706611718,58.64352724976008,36.078324708285095,High,54.5
REC_2022_09_D_088,20220901,88,1,0,0,0.0,-0.7702,1.2777,24.95,5.14,0.95,14.95,0.634,0.294,17.751305849719547,80.88105302951558,45.12614800124352,58.909892603797616,45.04521349184611,Critical,124.6
REC_2022_09_D_089,20220901,89,1,0,0,0.0,1.0186,-0.3689,19.09,5.93,0.95,6.95,0.6425,0.351,13.61451955381897,53.90216232964976,44.8541956985197,72.08396508259094,34.35665235666987,Moderate,61.2
REC_2022_09_D_090,20220901,90,4,1,0,2.47,1.421,-0.1207,20.6,8.28,0.95,9.76,0.6315,0.294,15.83336288203582,20.626373056878137,81.2202862415644,73.49987897706603,35.511697893808176,Moderate,79.9
REC_2022_09_D_091,20220901,91,1,0,0,0.0,-1.7951,1.3791,57.25,5.07,0.8337,16.49,0.6613,0.27,36.3407964086516,51.20799653452584,66.93782311851851,73.49964172635276,45.73876549058602,Critical,92.6
REC_2022_09_D_092,20220901,92,1,0,0,0.0,0.0321,-2.2004,53.31,5.89,0.95,7.76,0.6525,0.267,24.387472240308902,5.772324559440619,62.76956154782776,68.71857292387617,30.70799861413453,Low,154.6
REC_2022_09_D_093,20220901,93,1,0,0,0.0,-0.8908,-0.0831,51.38,5.45,0.95,9.86,0.7123,0.269,19.748638841474303,21.716903782471693,24.762202715333565,20.748070086702946,33.39475425955302,Moderate,42.7
REC_2022_09_D_094,20220901,94,1,0,0,0.0,0.581,-0.1359,43.57,7.42,0.95,15.28,0.6832,0.187,14.598390499925154,28.110065091302328,29.27211166220838,56.580579895582446,27.408945359238736,Low,96.7
REC_2022_09_D_095,20220901,95,1,0,0,0.0,1.2437,1.0741,40.6,8.61,0.95,15.17,0.5881,0.191,24.619936290671752,4.860349367969241,46.30417722322737,74.26809905789818,25.32349272342104,Low,99.3
REC_2022_09_D_096,20220901,96,1,0,0,0.0,-0.012,0.004,37.0,6.34,0.95,6.33,0.6057,0.2,7.1373483070701935,42.43213045314718,63.62308952905469,55.524406073044034,37.550128273062725,High,97.0
REC_2022_09_D_097,20220901,97,1,0,0,0.0,-0.0604,-0.209,28.76,6.63,0.95,10.7,0.6112,0.239,6.539329554569635,60.15112109160085,32.53574805341968,67.32653344188483,31.668209464249056,Moderate,114.9
REC_2022_09_D_098,20220901,98,1,0,0,0.0,-0.2273,-0.0605,25.52,5.35,0.95,14.01,0.6349,0.268,6.421128344555177,18.753597852334053,64.71620775525972,12.555274995991043,40.28273490606679,High,123.9
REC_2022_09_D_099,20220901,99,1,0,0,0.0,-0.3172,1.3635,19.88,4.35,0.95,18.46,0.6495,0.196,12.231216012163106,46.298144893983,77.9555624137435,64.88576787364909,41.75563805585074,Critical,70.1
REC_2022_09_D_100,20220901,100,1,0,0,0.0,-0.9726,1.6168,16.31,4.02,0.95,13.57,0.6324,0.277,18.75866628741914,21.884946429729712,44.448014705069134,34.4460806807955,35.321624033766355,Moderate,47.4
REC_2022_10_D_001,20221001,1,8,1,1,10.0,0.0814,0.0496,83.96,4.32,0.9447,6.01,0.7063,0.9,25.817360897635965,47.86799923487979,72.64442181473187,82.11955849363103,41.449401832967496,Critical,137.8
REC_2022_10_D_002,20221001,2,1,0,0,0.0,-1.4064,-0.9153,80.73,4.54,0.8738,9.02,0.5489,0.9,41.08243108069053,67.22951964203348,23.16171490364122,69.11516033037428,41.09950589455097,Critical,71.2
REC_2022_10_D_003,20221001,3,8,1,0,6.94,-0.76,-0.5844,75.12,3.9,0.8728,9.39,0.644,0.9,32.06337317095174,32.9685257241952,54.90561995186298,52.30997078795146,41.12555421270978,Critical,65.8
REC_2022_10_D_004,20221001,4,8,1,0,4.02,0.1945,0.5854,65.55,4.14,0.95,10.13,0.6002,0.9,24.412521632331263,31.12412969763669,44.49945391453559,14.169405440615998,43.395771304619245,Critical,156.2
REC_2022_10_D_005,20221001,5,1,0,0,0.0,-0.3403,-1.3711,57.68,3.36,0.95,6.13,0.6582,0.9,27.688807300524168,33.10544383401,34.321776962927,66.18068573567516,31.927310242256468,Moderate,60.8
REC_2022_10_D_006,20221001,6,1,0,0,0.0,-0.0513,0.6709,51.15,4.01,0.8874,7.34,0.7058,0.9,19.489244896635256,71.54470763253634,73.00765836138176,65.24098971202602,48.9366670250649,Critical,51.7
REC_2022_10_D_007,20221001,7,1,0,0,0.0,0.0347,-1.0315,43.26,3.82,0.9386,0.0,0.6756,0.9,19.03691843061832,20.2387914538284,43.95824757040232,54.63283756274875,30.833767772693424,Low,58.2
REC_2022_10_D_008,20221001,8,1,0,0,0.0,0.4622,1.2767,34.58,4.52,0.8634,9.95,0.5615,0.9,21.575881059701597,40.69340736706874,39.60350081987296,64.23231159068814,33.70052904650827,Moderate,130.7
REC_2022_10_D_009,20221001,9,1,0,0,0.0,-0.3266,1.1102,25.57,3.25,0.8297,11.07,0.5531,0.9,16.898377538386328,50.08491263786348,53.10418209807553,58.55649434716943,39.15548807606677,High,142.3
REC_2022_10_D_010,20221001,10,1,0,0,0.0,-0.5751,-0.1349,26.57,3.12,0.95,8.35,0.5084,0.9,14.026145075961905,66.80242329254789,50.51203122664417,72.93139704626401,38.95017774333378,High,125.2
REC_2022_10_D_011,20221001,11,8,1,0,10.0,-0.5437,-0.5997,82.85,4.7,0.95,4.57,0.6104,0.82,32.008017822287755,12.3972657725921,48.83636581485989,52.59801440993439,34.39121036156244,Moderate,91.8
REC_2022_10_D_012,20221001,12,2,1,0,5.69,0.0859,-0.5621,75.46,6.15,0.9166,12.1,0.6889,0.82,25.707987217130626,19.386169810733687,60.40118317747664,69.1254531216438,33.834143787863006,Moderate,103.7
REC_2022_10_D_013,20221001,13,1,0,0,0.0,1.2539,0.1661,68.05,5.92,0.95,7.48,0.6591,0.82,31.535158648811773,19.00790603810396,29.05053961777632,75.62681841126087,26.349795326361427,Low,111.0
REC_2022_10_D_014,20221001,14,1,0,0,0.0,-0.3334,1.9128,63.83,4.93,0.9264,9.18,0.6392,0.82,31.86018588194387,60.67758591334962,48.258667893023045,66.29205991985005,43.53370723220632,Critical,104.0
REC_2022_10_D_015,20221001,15,1,0,0,0.0,0.1119,2.4088,58.56,3.77,0.8756,16.25,0.6052,0.82,31.125081028061693,62.93625117286799,54.17174621865668,66.57940287092325,45.29864308211503,Critical,98.3
REC_2022_10_D_016,20221001,16,1,0,0,0.0,0.0725,-0.4392,47.87,5.0,0.9427,4.89,0.6016,0.82,16.974097696125,72.62325642657125,46.42301970965487,72.43592843076276,40.366612656741474,High,61.7
REC_2022_10_D_017,20221001,17,1,0,0,0.0,-0.2929,-0.9141,41.35,4.49,0.8596,6.17,0.614,0.82,19.59243124409755,41.52962639845882,38.84062459898227,62.20012948804264,33.530266224981006,Moderate,65.7
REC_2022_10_D_018,20221001,18,1,0,0,0.0,-0.2786,0.2954,37.26,4.1,0.8823,10.21,0.6797,0.82,14.919713282271664,39.88696650391908,55.54368260944091,38.2422554777414,40.68512516747322,High,54.8
REC_2022_10_D_019,20221001,19,1,0,0,0.0,0.905,0.0152,34.28,5.27,0.8888,6.06,0.6161,0.82,17.96169178738947,14.328549093174011,57.20085496817956,65.22117071653376,30.22662440824848,Low,100.9
REC_2022_10_D_020,20221001,20,3,1,0,3.69,0.9654,2.3803,21.13,4.7,0.8066,14.46,0.6381,0.82,27.58127994299834,19.564482326825814,55.0841304589801,82.76632865874386,30.383271447602205,Low,91.4
REC_2022_10_D_021,20221001,21,2,1,0,5.44,-0.1314,-0.8166,84.42,4.79,0.9496,6.62,0.6403,0.74,29.57825146975819,41.77836042797354,40.706560784928335,79.79143792056232,33.53641816004046,Moderate,98.8
REC_2022_10_D_022,20221001,22,8,1,0,10.0,0.3206,-0.7426,77.2,5.88,0.95,4.92,0.6112,0.74,28.734315016017938,58.72107021119209,36.29957434159076,29.975688087193262,46.38031802556244,Critical,108.8
REC_2022_10_D_023,20221001,23,8,1,0,6.67,-0.2147,-1.7508,69.53,4.38,0.95,8.26,0.6537,0.74,31.099699697749426,50.66555724112025,50.83593649130397,67.4718696670559,41.21090940901969,Critical,69.1
REC_2022_10_D_024,20221001,24,1,0,0,0.0,-0.5929,-0.2798,66.21,3.93,0.8926,12.53,0.6107,0.74,25.406144555640942,8.341407160644252,32.3606663894313,72.90231214352876,23.21689932550542,Low,132.7
REC_2022_10_D_025,20221001,25,1,0,0,0.0,-0.8092,0.5872,56.98,4.36,0.8402,14.88,0.5876,0.74,26.2957388821606,61.78981770489074,75.652550702432,65.00650473430196,49.24801281961848,Critical,86.5
REC_2022_10_D_026,20221001,26,1,0,0,0.0,0.0009,-1.4783,53.4,4.25,0.9126,9.4,0.612,0.74,23.11606237658161,50.73163680260215,52.12339837776163,47.89394353566119,43.0697888009332,Critical,104.9
REC_2022_10_D_027,20221001,27,1,0,0,0.0,-0.0158,1.033,46.44,3.9,0.8484,12.49,0.5299,0.74,18.81417157048293,50.63316187805143,50.47138210144281,29.340379342324773,45.05231159755349,Critical,90.6
REC_2022_10_D_028,20221001,28,1,0,0,0.0,0.1594,-0.755,39.61,4.61,0.9314,8.41,0.7075,0.74,16.576169806394248,24.448068589559043,61.088561755721535,82.80426005576516,29.796156517085382,Low,107.6
REC_2022_10_D_029,20221001,29,1,0,0,0.0,1.4496,-0.5334,25.96,5.96,0.95,4.56,0.689,0.74,22.61449536598156,52.74503271216514,48.50880863065644,52.214281322447945,41.65495268101027,Critical,66.1
REC_2022_10_D_030,20221001,30,1,0,0,0.0,-0.7533,-0.2741,19.27,3.25,0.8391,9.44,0.5677,0.74,13.242049951949738,21.822039953416304,49.34496101382907,37.26440046856768,34.31148513368273,Moderate,106.1
REC_2022_10_D_031,20221001,31,8,1,0,10.0,-0.2577,1.2738,85.35,6.29,0.872,17.27,0.6197,0.66,32.93949348756594,43.84141071866844,62.12462609090435,83.17005310944502,39.73934662677397,High,96.2
REC_2022_10_D_032,20221001,32,8,1,0,10.0,0.0338,0.741,77.49,5.38,0.95,17.7,0.6207,0.66,25.832749159654558,20.99103786593248,37.320482078787634,36.64276821210599,34.9991510916552,Moderate,54.9
REC_2022_10_D_033,20221001,33,1,0,0,0.0,0.3009,0.3838,66.59,5.22,0.95,7.51,0.5627,0.66,23.060743777141745,46.71144141642682,44.22766486045745,77.87630212686983,34.077739276989625,Moderate,135.8
REC_2022_10_D_034,20221001,34,1,0,0,0.0,-0.5449,0.9138,60.6,3.66,0.8503,12.84,0.5546,0.66,26.336400148593697,36.46349643696107,34.5615563954576,71.50367166470852,31.356448919741077,Moderate,133.1
REC_2022_10_D_035,20221001,35,1,0,0,0.0,-0.2145,-0.4792,56.26,4.28,0.9109,7.23,0.5892,0.66,19.856004242756292,13.769059273802393,54.16130950748935,24.030360039539804,38.133321460241866,High,93.0
REC_2022_10_D_036,20221001,36,1,0,0,0.0,-0.4786,-0.8994,49.23,4.69,0.7873,13.3,0.6909,0.66,22.40802343372839,24.37909522159899,34.552456639368025,59.509637001638666,29.553367595032537,Low,131.5
REC_2022_10_D_037,20221001,37,1,0,0,0.0,0.5452,-0.5869,43.7,5.02,0.95,6.32,0.6029,0.66,19.68947685318998,40.074163586472416,21.629661348054885,69.4011307713372,27.45257313532138,Low,72.1
REC_2022_10_D_038,20221001,38,1,0,0,0.0,0.7304,1.6607,31.86,5.98,0.9433,13.7,0.7395,0.66,23.73293002490417,32.609795150804665,28.56103657087448,72.48856547172969,27.914873843545102,Low,56.8
REC_2022_10_D_039,20221001,39,1,0,0,0.0,0.658,0.2194,29.4,4.74,0.8917,12.08,0.6313,0.66,14.545060297778113,12.69337473254878,50.70692247425652,37.13899380455376,32.785793630124004,Moderate,45.4
REC_2022_10_D_040,20221001,40,1,0,0,0.0,-0.3354,0.0275,26.27,3.65,0.7502,23.41,0.5779,0.66,9.80300743064493,75.21184859888267,26.74990947228804,67.79356730617951,34.87262828575025,Moderate,107.0
REC_2022_10_D_041,20221001,41,8,1,0,10.0,0.4207,-0.1148,84.69,6.37,0.95,4.23,0.6041,0.58,27.35588830067848,57.458149974145584,64.89355208390137,70.43032051580803,44.70862790155368,Critical,92.6
REC_2022_10_D_042,20221001,42,2,1,0,4.8,0.6454,1.1272,76.83,6.91,0.9299,9.27,0.6364,0.58,32.55364001545497,5.1152002450060206,37.34710255636375,56.018061869838576,29.178055331011212,Low,110.6
REC_2022_10_D_043,20221001,43,1,0,0,0.0,0.2742,0.4395,74.12,5.58,0.95,8.32,0.5879,0.58,24.81050230169972,57.08601562645466,47.32618606133418,92.49202795086,35.04779552228513,Moderate,88.4
REC_2022_10_D_044,20221001,44,2,1,0,2.85,-0.1804,-1.018,61.53,4.84,0.8952,10.79,0.6243,0.58,23.522416643379977,30.591861484598336,25.970073808965687,70.54438597355876,27.088331621693246,Low,153.3
REC_2022_10_D_045,20221001,45,8,1,0,3.92,0.2703,0.1696,53.81,5.27,0.763,11.35,0.6239,0.58,17.455347385976708,46.35745848035115,50.40326171101359,69.90553090766197,35.44567808210181,Moderate,58.4
REC_2022_10_D_046,20221001,46,1,0,0,0.0,-0.2658,-0.4163,48.97,4.06,0.9145,6.96,0.6378,0.58,17.3660049246996,32.17089697076981,44.11842677240762,61.24371642535475,32.03338912813329,Moderate,76.8
REC_2022_10_D_047,20221001,47,1,0,0,0.0,-0.2764,0.8012,44.28,3.93,0.846,8.37,0.6204,0.58,18.203584537290386,45.74157023420421,49.23752985713009,46.90656110142344,39.824538163736,High,125.4
REC_2022_10_D_048,20221001,48,1,0,0,0.0,0.2965,0.1235,36.47,4.24,0.736,18.72,0.6129,0.58,12.435801890566127,29.98368470777941,57.43429265374266,35.391187957633214,38.506997316023714,High,81.3
REC_2022_10_D_049,20221001,49,1,0,0,0.0,-0.846,-0.5066,31.87,3.51,0.7987,7.32,0.6166,0.58,17.95837610296164,19.192450665262484,53.37893414996034,17.5796152907188,40.014435976550445,High,73.5
REC_2022_10_D_050,20221001,50,1,0,0,0.0,-0.3796,-0.7941,22.33,3.14,0.7399,16.17,0.5793,0.58,12.735538274962874,47.681017602218624,27.69028943038296,73.32477020445036,27.998534199749187,Low,101.0
REC_2022_10_D_051,20221001,51,8,1,0,10.0,-0.5623,0.4848,86.46,5.75,0.94,8.1,0.6478,0.5,30.616627285061877,27.92128235331925,38.27582972582212,72.02587933451491,31.32909033840092,Moderate,110.3
REC_2022_10_D_052,20221001,52,8,1,0,8.64,-0.5218,0.1804,77.17,3.97,0.9352,7.26,0.6907,0.5,25.931125789104048,11.848665665346788,54.200791945221546,48.293077882849694,34.63308656280336,Moderate,49.6
