Prediction_ID,GeographyKey,Prediction_DateKey,Forecast_DateKey,Predicted_Disaster_Probability,Predicted_Disaster_Class,Alert_Level,Decision_Threshold,Actual_Disaster_Occurred,Expected_Economic_Risk_Million,Prediction_Type,Is_Out_Of_Sample,Model_Version,Training_End_Date
REC_2023_02_D_084,84,20230201,20230301,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.362009763022531,Calibration,1,3.1,2022-12-01
REC_2023_03_D_084,84,20230301,20230401,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,54.01334638444199,Calibration,1,3.1,2022-12-01
REC_2023_04_D_084,84,20230401,20230501,0.35384616255760193,1,High,0.1708459109067917,1.0,89.27838352898162,Calibration,1,3.1,2022-12-01
REC_2023_05_D_084,84,20230501,20230601,0.1808510571718216,1,Moderate,0.1708459109067917,1.0,52.837219104003964,Calibration,1,3.1,2022-12-01
REC_2023_06_D_084,84,20230601,20230701,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.8068310454262306,Calibration,1,3.1,2022-12-01
REC_2023_07_D_084,84,20230701,20230801,0.08920187503099442,0,Low,0.1708459109067917,0.0,17.476834003139007,Calibration,1,3.1,2022-12-01
REC_2023_08_D_084,84,20230801,20230901,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,34.00135584256366,Calibration,1,3.1,2022-12-01
REC_2023_09_D_084,84,20230901,20231001,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,33.48410091332653,Calibration,1,3.1,2022-12-01
REC_2023_10_D_084,84,20231001,20231101,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,39.87101028384818,Calibration,1,3.1,2022-12-01
REC_2023_11_D_084,84,20231101,20231201,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,56.522007942394275,Calibration,1,3.1,2022-12-01
REC_2023_12_D_084,84,20231201,20240101,0.029411764815449715,0,Low,0.1708459109067917,0.0,4.611665977716258,Calibration,1,3.1,2022-12-01
REC_2024_01_D_084,84,20240101,20240201,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.1046341503066985,Validation,1,3.1,2022-12-01
REC_2024_02_D_084,84,20240201,20240301,0.012903225608170033,0,Low,0.1708459109067917,0.0,2.374703235776719,Validation,1,3.1,2022-12-01
REC_2024_03_D_084,84,20240301,20240401,0.35384616255760193,1,High,0.1708459109067917,0.0,85.99209218946172,Validation,1,3.1,2022-12-01
REC_2024_04_D_084,84,20240401,20240501,0.08955223858356476,0,Low,0.1708459109067917,0.0,19.861267849274945,Validation,1,3.1,2022-12-01
REC_2024_05_D_084,84,20240501,20240601,0.1808510571718216,1,Moderate,0.1708459109067917,1.0,47.76392485420583,Validation,1,3.1,2022-12-01
REC_2024_06_D_084,84,20240601,20240701,0.08920187503099442,0,Low,0.1708459109067917,0.0,19.137176278392726,Validation,1,3.1,2022-12-01
REC_2024_07_D_084,84,20240701,20240801,0.08955223858356476,0,Low,0.1708459109067917,0.0,14.947082136386735,Validation,1,3.1,2022-12-01
REC_2024_08_D_084,84,20240801,20240901,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,29.250095526198702,Validation,1,3.1,2022-12-01
REC_2024_09_D_084,84,20240901,20241001,0.08955223858356476,0,Low,0.1708459109067917,0.0,13.610485059689562,Validation,1,3.1,2022-12-01
REC_2024_10_D_084,84,20241001,20241101,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,43.809786704947925,Validation,1,3.1,2022-12-01
REC_2024_11_D_084,84,20241101,20241201,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,42.68352304992142,Validation,1,3.1,2022-12-01
REC_2024_12_D_084,84,20241201,20250101,0.08920187503099442,0,Low,0.1708459109067917,0.0,14.970506216656586,Validation,1,3.1,2022-12-01
REC_2025_01_D_084,84,20250101,20250201,0.04545454680919647,0,Low,0.1708459109067917,0.0,6.879799316265623,Final test,1,3.1,2022-12-01
REC_2025_02_D_084,84,20250201,20250301,0.012903225608170033,0,Low,0.1708459109067917,0.0,1.847318045864467,Final test,1,3.1,2022-12-01
REC_2025_03_D_084,84,20250301,20250401,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,46.12062078522948,Final test,1,3.1,2022-12-01
REC_2025_04_D_084,84,20250401,20250501,0.08955223858356476,0,Low,0.1708459109067917,1.0,18.066717959803004,Final test,1,3.1,2022-12-01
REC_2025_05_D_084,84,20250501,20250601,0.08920187503099442,0,Low,0.1708459109067917,0.0,22.33183397047144,Final test,1,3.1,2022-12-01
REC_2025_06_D_084,84,20250601,20250701,0.08920187503099442,0,Low,0.1708459109067917,0.0,15.431594178089867,Final test,1,3.1,2022-12-01
REC_2025_07_D_084,84,20250701,20250801,0.15000000596046448,0,Low,0.1708459109067917,0.0,27.102470125634508,Final test,1,3.1,2022-12-01
REC_2025_08_D_084,84,20250801,20250901,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,31.50937160262097,Final test,1,3.1,2022-12-01
REC_2025_09_D_084,84,20250901,20251001,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,30.171130259799607,Final test,1,3.1,2022-12-01
REC_2025_10_D_084,84,20251001,20251101,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,49.76148326621015,Final test,1,3.1,2022-12-01
REC_2025_11_D_084,84,20251101,20251201,0.15000000596046448,0,Low,0.1708459109067917,0.0,36.95053841544267,Final test,1,3.1,2022-12-01
REC_2015_01_D_085,85,20150101,20150201,0.057692307978868484,0,Low,0.1708459109067917,0.0,33.701395946022906,Training fitted,0,3.1,2022-12-01
REC_2015_02_D_085,85,20150201,20150301,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.973106493932549,Training fitted,0,3.1,2022-12-01
REC_2015_03_D_085,85,20150301,20150401,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,117.21717835965488,Training fitted,0,3.1,2022-12-01
REC_2015_04_D_085,85,20150401,20150501,0.08955223858356476,0,Low,0.1708459109067917,0.0,54.60829305615213,Training fitted,0,3.1,2022-12-01
REC_2015_05_D_085,85,20150501,20150601,0.05970149114727974,0,Low,0.1708459109067917,0.0,39.48462769359674,Training fitted,0,3.1,2022-12-01
REC_2015_06_D_085,85,20150601,20150701,0.012903225608170033,0,Low,0.1708459109067917,0.0,7.6217102082527255,Training fitted,0,3.1,2022-12-01
REC_2015_07_D_085,85,20150701,20150801,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.285907191481166,Training fitted,0,3.1,2022-12-01
REC_2015_08_D_085,85,20150801,20150901,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.630102323814983,Training fitted,0,3.1,2022-12-01
REC_2015_09_D_085,85,20150901,20151001,0.029411764815449715,0,Low,0.1708459109067917,0.0,12.251830572792748,Training fitted,0,3.1,2022-12-01
REC_2015_10_D_085,85,20151001,20151101,0.08920187503099442,0,Low,0.1708459109067917,0.0,45.87928773511655,Training fitted,0,3.1,2022-12-01
REC_2015_11_D_085,85,20151101,20151201,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.540708585549435,Training fitted,0,3.1,2022-12-01
REC_2015_12_D_085,85,20151201,20160101,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.118390908275254,Training fitted,0,3.1,2022-12-01
REC_2016_01_D_085,85,20160101,20160201,0.08920187503099442,0,Low,0.1708459109067917,0.0,35.90115920258507,Training fitted,0,3.1,2022-12-01
REC_2016_02_D_085,85,20160201,20160301,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.699256836585853,Training fitted,0,3.1,2022-12-01
REC_2016_03_D_085,85,20160301,20160401,0.08920187503099442,0,Low,0.1708459109067917,0.0,37.5625168818007,Training fitted,0,3.1,2022-12-01
REC_2016_04_D_085,85,20160401,20160501,0.08955223858356476,0,Low,0.1708459109067917,0.0,42.08674473081487,Training fitted,0,3.1,2022-12-01
REC_2016_05_D_085,85,20160501,20160601,0.08920187503099442,0,Low,0.1708459109067917,0.0,47.993529770424736,Training fitted,0,3.1,2022-12-01
REC_2016_06_D_085,85,20160601,20160701,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.92152060081505,Training fitted,0,3.1,2022-12-01
REC_2016_07_D_085,85,20160701,20160801,0.057692307978868484,0,Low,0.1708459109067917,0.0,25.27375575587493,Training fitted,0,3.1,2022-12-01
REC_2016_08_D_085,85,20160801,20160901,0.04545454680919647,0,Low,0.1708459109067917,0.0,16.696019916091533,Training fitted,0,3.1,2022-12-01
REC_2016_09_D_085,85,20160901,20161001,0.057692307978868484,0,Low,0.1708459109067917,0.0,22.93273996076302,Training fitted,0,3.1,2022-12-01
REC_2016_10_D_085,85,20161001,20161101,0.08920187503099442,0,Low,0.1708459109067917,0.0,48.78289092294453,Training fitted,0,3.1,2022-12-01
REC_2016_11_D_085,85,20161101,20161201,0.05970149114727974,0,Low,0.1708459109067917,0.0,32.55763282999058,Training fitted,0,3.1,2022-12-01
REC_2016_12_D_085,85,20161201,20170101,0.029411764815449715,0,Low,0.1708459109067917,0.0,11.389106424955296,Training fitted,0,3.1,2022-12-01
REC_2017_01_D_085,85,20170101,20170201,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.109203512345486,Training fitted,0,3.1,2022-12-01
REC_2017_02_D_085,85,20170201,20170301,0.08920187503099442,0,Low,0.1708459109067917,0.0,37.5695086087142,Training fitted,0,3.1,2022-12-01
REC_2017_03_D_085,85,20170301,20170401,0.08920187503099442,0,Low,0.1708459109067917,0.0,44.918767533744244,Training fitted,0,3.1,2022-12-01
REC_2017_04_D_085,85,20170401,20170501,0.08920187503099442,0,Low,0.1708459109067917,0.0,44.22857817746833,Training fitted,0,3.1,2022-12-01
REC_2017_05_D_085,85,20170501,20170601,0.08920187503099442,0,Low,0.1708459109067917,0.0,45.9419234751195,Training fitted,0,3.1,2022-12-01
REC_2017_06_D_085,85,20170601,20170701,0.08920187503099442,0,Low,0.1708459109067917,0.0,38.341155043411256,Training fitted,0,3.1,2022-12-01
REC_2017_07_D_085,85,20170701,20170801,0.04545454680919647,0,Low,0.1708459109067917,0.0,17.362031491414946,Training fitted,0,3.1,2022-12-01
REC_2017_08_D_085,85,20170801,20170901,0.04545454680919647,0,Low,0.1708459109067917,0.0,16.778607634848125,Training fitted,0,3.1,2022-12-01
REC_2017_09_D_085,85,20170901,20171001,0.05970149114727974,0,Low,0.1708459109067917,0.0,22.109527821600786,Training fitted,0,3.1,2022-12-01
REC_2017_10_D_085,85,20171001,20171101,0.08920187503099442,0,Low,0.1708459109067917,0.0,47.01809589840415,Training fitted,0,3.1,2022-12-01
REC_2017_11_D_085,85,20171101,20171201,0.04545454680919647,0,Low,0.1708459109067917,0.0,25.29288078073058,Training fitted,0,3.1,2022-12-01
REC_2017_12_D_085,85,20171201,20180101,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.1075565868441135,Training fitted,0,3.1,2022-12-01
REC_2018_01_D_085,85,20180101,20180201,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.363449572131972,Training fitted,0,3.1,2022-12-01
REC_2018_02_D_085,85,20180201,20180301,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.583421165310867,Training fitted,0,3.1,2022-12-01
REC_2018_03_D_085,85,20180301,20180401,0.08955223858356476,0,Low,0.1708459109067917,0.0,43.74747460641502,Training fitted,0,3.1,2022-12-01
REC_2018_04_D_085,85,20180401,20180501,0.08955223858356476,0,Low,0.1708459109067917,0.0,45.25049034528345,Training fitted,0,3.1,2022-12-01
REC_2018_05_D_085,85,20180501,20180601,0.05970149114727974,0,Low,0.1708459109067917,0.0,31.685478348148987,Training fitted,0,3.1,2022-12-01
REC_2018_06_D_085,85,20180601,20180701,0.08920187503099442,0,Low,0.1708459109067917,0.0,36.789590903427325,Training fitted,0,3.1,2022-12-01
REC_2018_07_D_085,85,20180701,20180801,0.05970149114727974,0,Low,0.1708459109067917,0.0,23.94427781802236,Training fitted,0,3.1,2022-12-01
REC_2018_08_D_085,85,20180801,20180901,0.057692307978868484,0,Low,0.1708459109067917,0.0,25.672634722716253,Training fitted,0,3.1,2022-12-01
REC_2018_09_D_085,85,20180901,20181001,0.08920187503099442,0,Low,0.1708459109067917,0.0,41.20021559297868,Training fitted,0,3.1,2022-12-01
REC_2018_10_D_085,85,20181001,20181101,0.05970149114727974,0,Low,0.1708459109067917,0.0,40.08962907863631,Training fitted,0,3.1,2022-12-01
REC_2018_11_D_085,85,20181101,20181201,0.05970149114727974,0,Low,0.1708459109067917,0.0,37.26485520049849,Training fitted,0,3.1,2022-12-01
REC_2018_12_D_085,85,20181201,20190101,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.293659068158228,Training fitted,0,3.1,2022-12-01
REC_2019_01_D_085,85,20190101,20190201,0.05970149114727974,0,Low,0.1708459109067917,0.0,22.681570340421267,Training fitted,0,3.1,2022-12-01
REC_2019_02_D_085,85,20190201,20190301,0.08920187503099442,0,Low,0.1708459109067917,0.0,32.07550831757948,Training fitted,0,3.1,2022-12-01
REC_2019_03_D_085,85,20190301,20190401,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,87.22865863151557,Training fitted,0,3.1,2022-12-01
REC_2019_04_D_085,85,20190401,20190501,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,90.17623435765485,Training fitted,0,3.1,2022-12-01
REC_2019_05_D_085,85,20190501,20190601,0.08920187503099442,0,Low,0.1708459109067917,0.0,45.95489217322821,Training fitted,0,3.1,2022-12-01
REC_2019_06_D_085,85,20190601,20190701,0.08920187503099442,0,Low,0.1708459109067917,1.0,36.97722250347982,Training fitted,0,3.1,2022-12-01
REC_2019_07_D_085,85,20190701,20190801,0.04545454680919647,0,Low,0.1708459109067917,0.0,17.941876304027613,Training fitted,0,3.1,2022-12-01
REC_2019_08_D_085,85,20190801,20190901,0.08955223858356476,0,Low,0.1708459109067917,0.0,37.75568473871446,Training fitted,0,3.1,2022-12-01
REC_2019_09_D_085,85,20190901,20191001,0.08920187503099442,0,Low,0.1708459109067917,0.0,40.373583942189576,Training fitted,0,3.1,2022-12-01
REC_2019_10_D_085,85,20191001,20191101,0.08955223858356476,0,Low,0.1708459109067917,0.0,44.84126588476587,Training fitted,0,3.1,2022-12-01
REC_2019_11_D_085,85,20191101,20191201,0.08920187503099442,0,Low,0.1708459109067917,0.0,55.42066865970303,Training fitted,0,3.1,2022-12-01
REC_2019_12_D_085,85,20191201,20200101,0.08920187503099442,0,Low,0.1708459109067917,1.0,37.96120521156171,Training fitted,0,3.1,2022-12-01
REC_2020_01_D_085,85,20200101,20200201,0.08920187503099442,0,Low,0.1708459109067917,0.0,38.196634252284305,Training fitted,0,3.1,2022-12-01
REC_2020_02_D_085,85,20200201,20200301,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.609526374796163,Training fitted,0,3.1,2022-12-01
REC_2020_03_D_085,85,20200301,20200401,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,103.3175450278483,Training fitted,0,3.1,2022-12-01
REC_2020_04_D_085,85,20200401,20200501,0.15000000596046448,0,Low,0.1708459109067917,1.0,84.422272085696,Training fitted,0,3.1,2022-12-01
REC_2020_05_D_085,85,20200501,20200601,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,152.90644908478026,Training fitted,0,3.1,2022-12-01
REC_2020_06_D_085,85,20200601,20200701,0.012903225608170033,0,Low,0.1708459109067917,0.0,7.513807894867772,Training fitted,0,3.1,2022-12-01
REC_2020_07_D_085,85,20200701,20200801,0.04545454680919647,0,Low,0.1708459109067917,0.0,22.947350504001346,Training fitted,0,3.1,2022-12-01
REC_2020_08_D_085,85,20200801,20200901,0.08920187503099442,0,Low,0.1708459109067917,0.0,37.73173065542504,Training fitted,0,3.1,2022-12-01
REC_2020_09_D_085,85,20200901,20201001,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.009189389927303,Training fitted,0,3.1,2022-12-01
REC_2020_10_D_085,85,20201001,20201101,0.08920187503099442,0,Low,0.1708459109067917,0.0,51.111675360428364,Training fitted,0,3.1,2022-12-01
REC_2020_11_D_085,85,20201101,20201201,0.08920187503099442,0,Low,0.1708459109067917,0.0,52.28744829108498,Training fitted,0,3.1,2022-12-01
REC_2020_12_D_085,85,20201201,20210101,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.244474593998007,Training fitted,0,3.1,2022-12-01
REC_2021_01_D_085,85,20210101,20210201,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.390488336904208,Training fitted,0,3.1,2022-12-01
REC_2021_02_D_085,85,20210201,20210301,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.053705992900754,Training fitted,0,3.1,2022-12-01
REC_2021_03_D_085,85,20210301,20210401,0.08955223858356476,0,Low,0.1708459109067917,1.0,45.9476464262884,Training fitted,0,3.1,2022-12-01
REC_2021_04_D_085,85,20210401,20210501,0.35384616255760193,1,High,0.1708459109067917,0.0,210.48717069843875,Training fitted,0,3.1,2022-12-01
REC_2021_05_D_085,85,20210501,20210601,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,129.0979614354805,Training fitted,0,3.1,2022-12-01
REC_2021_06_D_085,85,20210601,20210701,0.08920187503099442,0,Low,0.1708459109067917,0.0,43.40736765201264,Training fitted,0,3.1,2022-12-01
REC_2021_07_D_085,85,20210701,20210801,0.057692307978868484,0,Low,0.1708459109067917,1.0,24.235787780271266,Training fitted,0,3.1,2022-12-01
REC_2021_08_D_085,85,20210801,20210901,0.05970149114727974,0,Low,0.1708459109067917,0.0,22.68770616009486,Training fitted,0,3.1,2022-12-01
REC_2021_09_D_085,85,20210901,20211001,0.05970149114727974,0,Low,0.1708459109067917,0.0,22.16470130818902,Training fitted,0,3.1,2022-12-01
REC_2021_10_D_085,85,20211001,20211101,0.1808510571718216,1,Moderate,0.1708459109067917,1.0,90.99537782667811,Training fitted,0,3.1,2022-12-01
REC_2021_11_D_085,85,20211101,20211201,0.08955223858356476,0,Low,0.1708459109067917,0.0,48.34427836975849,Training fitted,0,3.1,2022-12-01
REC_2021_12_D_085,85,20211201,20220101,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.795696438919124,Training fitted,0,3.1,2022-12-01
REC_2022_01_D_085,85,20220101,20220201,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.729863343707644,Training fitted,0,3.1,2022-12-01
REC_2022_02_D_085,85,20220201,20220301,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.327214533727115,Training fitted,0,3.1,2022-12-01
REC_2022_03_D_085,85,20220301,20220401,0.08920187503099442,0,Low,0.1708459109067917,0.0,46.95135263515528,Training fitted,0,3.1,2022-12-01
REC_2022_04_D_085,85,20220401,20220501,0.08920187503099442,0,Low,0.1708459109067917,0.0,48.548172219648926,Training fitted,0,3.1,2022-12-01
REC_2022_05_D_085,85,20220501,20220601,0.05970149114727974,0,Low,0.1708459109067917,0.0,33.722138549380624,Training fitted,0,3.1,2022-12-01
REC_2022_06_D_085,85,20220601,20220701,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.713394289742001,Training fitted,0,3.1,2022-12-01
REC_2022_07_D_085,85,20220701,20220801,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.176207825381863,Training fitted,0,3.1,2022-12-01
REC_2022_08_D_085,85,20220801,20220901,0.05970149114727974,0,Low,0.1708459109067917,0.0,24.35803026621307,Training fitted,0,3.1,2022-12-01
REC_2022_09_D_085,85,20220901,20221001,0.05970149114727974,0,Low,0.1708459109067917,0.0,24.255646686200716,Training fitted,0,3.1,2022-12-01
REC_2022_10_D_085,85,20221001,20221101,0.08920187503099442,0,Low,0.1708459109067917,1.0,54.2029083740192,Training fitted,0,3.1,2022-12-01
REC_2022_11_D_085,85,20221101,20221201,0.04545454680919647,0,Low,0.1708459109067917,0.0,29.337957860700943,Training fitted,0,3.1,2022-12-01
REC_2022_12_D_085,85,20221201,20230101,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.9718716311368025,Training fitted,0,3.1,2022-12-01
REC_2023_01_D_085,85,20230101,20230201,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.746998208413124,Calibration,1,3.1,2022-12-01
REC_2023_02_D_085,85,20230201,20230301,0.08920187503099442,0,Low,0.1708459109067917,0.0,37.16600150269867,Calibration,1,3.1,2022-12-01
REC_2023_03_D_085,85,20230301,20230401,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,98.03509771336253,Calibration,1,3.1,2022-12-01
REC_2023_04_D_085,85,20230401,20230501,0.35384616255760193,1,High,0.1708459109067917,0.0,199.6475279371581,Calibration,1,3.1,2022-12-01
REC_2023_05_D_085,85,20230501,20230601,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,121.58225357094287,Calibration,1,3.1,2022-12-01
REC_2023_06_D_085,85,20230601,20230701,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.0102135798094265,Calibration,1,3.1,2022-12-01
REC_2023_07_D_085,85,20230701,20230801,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.140414004379821,Calibration,1,3.1,2022-12-01
REC_2023_08_D_085,85,20230801,20230901,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.570026064524649,Calibration,1,3.1,2022-12-01
REC_2023_09_D_085,85,20230901,20231001,0.029411764815449715,0,Low,0.1708459109067917,0.0,14.547163595269991,Calibration,1,3.1,2022-12-01
REC_2023_10_D_085,85,20231001,20231101,0.04545454680919647,0,Low,0.1708459109067917,0.0,25.111625922965732,Calibration,1,3.1,2022-12-01
REC_2023_11_D_085,85,20231101,20231201,0.08920187503099442,0,Low,0.1708459109067917,0.0,66.24546986958275,Calibration,1,3.1,2022-12-01
REC_2023_12_D_085,85,20231201,20240101,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.047716331967284,Calibration,1,3.1,2022-12-01
REC_2024_01_D_085,85,20240101,20240201,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.6302938863723755,Validation,1,3.1,2022-12-01
REC_2024_02_D_085,85,20240201,20240301,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.203965490659421,Validation,1,3.1,2022-12-01
REC_2024_03_D_085,85,20240301,20240401,0.08920187503099442,0,Low,0.1708459109067917,0.0,43.0316404873847,Validation,1,3.1,2022-12-01
REC_2024_04_D_085,85,20240401,20240501,0.08955223858356476,0,Low,0.1708459109067917,0.0,47.96852675068088,Validation,1,3.1,2022-12-01
REC_2024_05_D_085,85,20240501,20240601,0.05970149114727974,0,Low,0.1708459109067917,0.0,34.9171869875702,Validation,1,3.1,2022-12-01
REC_2024_06_D_085,85,20240601,20240701,0.04545454680919647,0,Low,0.1708459109067917,0.0,20.5876125048481,Validation,1,3.1,2022-12-01
REC_2024_07_D_085,85,20240701,20240801,0.057692307978868484,0,Low,0.1708459109067917,0.0,20.96955373279284,Validation,1,3.1,2022-12-01
REC_2024_08_D_085,85,20240801,20240901,0.08955223858356476,0,Low,0.1708459109067917,1.0,33.666312249704475,Validation,1,3.1,2022-12-01
REC_2024_09_D_085,85,20240901,20241001,0.08955223858356476,0,Low,0.1708459109067917,0.0,36.90821067230262,Validation,1,3.1,2022-12-01
REC_2024_10_D_085,85,20241001,20241101,0.08955223858356476,0,Low,0.1708459109067917,0.0,43.22183455757811,Validation,1,3.1,2022-12-01
REC_2024_11_D_085,85,20241101,20241201,0.08955223858356476,0,Low,0.1708459109067917,0.0,41.43460557310854,Validation,1,3.1,2022-12-01
REC_2024_12_D_085,85,20241201,20250101,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.78215364146986,Validation,1,3.1,2022-12-01
REC_2025_01_D_085,85,20250101,20250201,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.845515079768245,Final test,1,3.1,2022-12-01
REC_2025_02_D_085,85,20250201,20250301,0.029411764815449715,0,Low,0.1708459109067917,0.0,12.590351564045909,Final test,1,3.1,2022-12-01
REC_2025_03_D_085,85,20250301,20250401,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,121.47567174466137,Final test,1,3.1,2022-12-01
REC_2025_04_D_085,85,20250401,20250501,0.08955223858356476,0,Low,0.1708459109067917,0.0,52.07214327483311,Final test,1,3.1,2022-12-01
REC_2025_05_D_085,85,20250501,20250601,0.05970149114727974,0,Low,0.1708459109067917,0.0,34.45081291446637,Final test,1,3.1,2022-12-01
REC_2025_06_D_085,85,20250601,20250701,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.643148282008467,Final test,1,3.1,2022-12-01
REC_2025_07_D_085,85,20250701,20250801,0.012903225608170033,0,Low,0.1708459109067917,1.0,5.292588364164781,Final test,1,3.1,2022-12-01
REC_2025_08_D_085,85,20250801,20250901,0.057692307978868484,0,Low,0.1708459109067917,0.0,21.492467773213345,Final test,1,3.1,2022-12-01
REC_2025_09_D_085,85,20250901,20251001,0.08920187503099442,0,Low,0.1708459109067917,0.0,32.43708882066481,Final test,1,3.1,2022-12-01
REC_2025_10_D_085,85,20251001,20251101,0.057692307978868484,0,Low,0.1708459109067917,0.0,29.273323469360086,Final test,1,3.1,2022-12-01
REC_2025_11_D_085,85,20251101,20251201,0.08920187503099442,0,Low,0.1708459109067917,0.0,49.62801275833004,Final test,1,3.1,2022-12-01
REC_2015_01_D_086,86,20150101,20150201,0.012903225608170033,0,Low,0.1708459109067917,0.0,7.525254669263389,Training fitted,0,3.1,2022-12-01
REC_2015_02_D_086,86,20150201,20150301,0.012903225608170033,0,Low,0.1708459109067917,0.0,7.658805607398539,Training fitted,0,3.1,2022-12-01
REC_2015_03_D_086,86,20150301,20150401,0.08920187503099442,0,Low,0.1708459109067917,0.0,66.6750787925015,Training fitted,0,3.1,2022-12-01
REC_2015_04_D_086,86,20150401,20150501,0.08920187503099442,0,Low,0.1708459109067917,1.0,70.11916371005991,Training fitted,0,3.1,2022-12-01
REC_2015_05_D_086,86,20150501,20150601,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,210.9381182012679,Training fitted,0,3.1,2022-12-01
REC_2015_06_D_086,86,20150601,20150701,0.012903225608170033,0,Low,0.1708459109067917,0.0,9.823420961557819,Training fitted,0,3.1,2022-12-01
REC_2015_07_D_086,86,20150701,20150801,0.012903225608170033,0,Low,0.1708459109067917,0.0,8.072460757550859,Training fitted,0,3.1,2022-12-01
REC_2015_08_D_086,86,20150801,20150901,0.029411764815449715,0,Low,0.1708459109067917,0.0,18.00527981700117,Training fitted,0,3.1,2022-12-01
REC_2015_09_D_086,86,20150901,20151001,0.012903225608170033,0,Low,0.1708459109067917,0.0,7.214386958928715,Training fitted,0,3.1,2022-12-01
REC_2015_10_D_086,86,20151001,20151101,0.04545454680919647,0,Low,0.1708459109067917,0.0,33.37582233853272,Training fitted,0,3.1,2022-12-01
REC_2015_11_D_086,86,20151101,20151201,0.05970149114727974,0,Low,0.1708459109067917,0.0,43.51410486344197,Training fitted,0,3.1,2022-12-01
REC_2015_12_D_086,86,20151201,20160101,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.09760375515032,Training fitted,0,3.1,2022-12-01
REC_2016_01_D_086,86,20160101,20160201,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.29786225749938,Training fitted,0,3.1,2022-12-01
REC_2016_02_D_086,86,20160201,20160301,0.012903225608170033,0,Low,0.1708459109067917,0.0,6.352100797961353,Training fitted,0,3.1,2022-12-01
REC_2016_03_D_086,86,20160301,20160401,0.1808510571718216,1,Moderate,0.1708459109067917,1.0,138.64075348726792,Training fitted,0,3.1,2022-12-01
REC_2016_04_D_086,86,20160401,20160501,0.6052631735801697,1,Critical,0.1708459109067917,1.0,531.8394766690108,Training fitted,0,3.1,2022-12-01
REC_2016_05_D_086,86,20160501,20160601,0.6052631735801697,1,Critical,0.1708459109067917,1.0,722.7674638866762,Training fitted,0,3.1,2022-12-01
REC_2016_06_D_086,86,20160601,20160701,0.012903225608170033,0,Low,0.1708459109067917,0.0,10.256733587766586,Training fitted,0,3.1,2022-12-01
